"Gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"NM_001013642"	1299.23247959879	0.431939276643847	0.217602711994105	1.98499031875829	0.0471455486238051	0.191712513565648
"NM_001039775"	12.5448141876351	-0.101249468841103	0.678529965364707	-0.14921886137583	0.881380937387228	0.950170017360448
"NM_005281"	282.573396800618	0.317589300988145	0.161633353417329	1.9648747877435	0.0494287314688685	0.197119732525387
"NM_177424"	5984.90813285844	-0.0214048242596519	0.159349353299163	-0.134326395535892	0.893144481764861	0.954819896415388
"NM_000911"	949.743884174029	0.611578350001583	0.263991960461012	2.31665520773276	0.0205225214078759	0.112929376881592
"NR_003109"	16.6573646206192	0.0356333589593436	0.42188775066511	0.0844617055204076	0.932689348576787	0.972843639508487
"NM_001166006"	15.5976030012819	-0.0158301913368099	0.706037492719242	-0.0224211766372934	0.982111988083205	0.992385404685129
"NM_024522"	4936.98779613728	0.357539763037505	0.185600031336067	1.92639926008475	0.0540545397594062	0.208333071911693
"NM_001300958"	379.750251527863	0.233894699966011	0.167044531782235	1.40019369368477	0.161455323802439	0.397602121722694
"NR_125352"	9.54021800655697	0.257696425425521	0.47744083646104	0.539745253748419	0.589372726700421	0.792863026897019
"NM_012316"	5628.74356867053	0.384584424829978	0.119586433759462	3.21595362232758	0.00130011840972537	0.0180453086600087
"NM_152493"	14.9888657067913	1.52803395713015	0.639920694992096	2.3878489461089	0.016947305780431	0.0996887986861285
"NM_001625"	131.019775063457	-0.223129189280096	0.193589788410002	-1.15258759830623	0.249079695921301	0.503913944751332
"NM_018207"	150.780360650958	0.478500870592036	0.220946775569981	2.16568388182013	0.0303353515479261	0.144250930703736
"NM_001369553"	21.0983870606288	0.778104033852817	0.360421964584506	2.15886963146049	0.030860282488265	0.145813298910213
"NM_001370212"	34.1334139114241	-0.469479843978143	0.328530582233704	-1.42902934876295	0.15299579820104	0.386674691256939
"NM_007167"	1532.32336183064	0.0606246612174692	0.157298699762487	0.385411076563311	0.699932877348905	0.861340302548946
"NM_024874"	5346.86456451255	0.11312889333674	0.15619522606029	0.724278815621886	0.468894579929338	0.707140496957927
"NM_012199"	2299.09193799006	-0.10240796526076	0.139050492697602	-0.736480419982904	0.461438379129908	0.700827762267649
"NM_024852"	22.9979689311297	-0.111560156030188	0.318390155924077	-0.350388207532367	0.726047375189661	0.876018018306867
"NM_000831"	12660.850581638	0.39761201499774	0.240284952311895	1.65475203990981	0.0979748061606712	0.2976870523862
"NR_158630"	9.99798721482425	1.57675834142914	0.602415895210396	2.61739166241364	0.00886046097995907	0.064867703768698
"NM_012090"	30761.1891024587	-0.167982397246567	0.125990487432184	-1.33329428808652	0.182435247412816	0.424450311780086
"NM_001308115"	36.6851069903593	-0.0950166733212296	0.288210158550459	-0.329678432568484	0.74164295179333	0.883531644344053
"NM_014747"	19350.7724588038	0.580276164736144	0.170964404993887	3.39413437994238	0.00068845901256301	0.0116579605207013
"NM_012421"	3000.99029045276	0.133807638963178	0.149699738763458	0.893840163439489	0.371407416598672	0.627874290097541
"NR_037868"	46.1491390831701	0.00232542785720814	0.243980392516449	0.00953120795168554	0.992395311469682	0.996735614916882
"NR_104171"	11.0608997327551	-0.275023278761052	0.434229157084499	-0.633359769315385	0.526498730440147	0.751327875217447
"NM_001355227"	17.7715812926033	0.380832151178859	0.353101722317185	1.07853382498306	0.280795595132775	0.537402240328698
"NM_001198850"	8.54236159686707	0.216741275978102	0.424970896279358	0.51001439834041	0.610041374588653	0.806722928360759
"NM_001195831"	59.8598459113183	0.0307363678396182	0.301963825499736	0.101788244961962	0.918924756346884	0.966171852661732
"NM_001145636"	355.382752504637	-0.336341056952669	0.253798816967994	-1.32522704782774	0.185095856864596	0.427775088868664
"NM_003738"	302.923007445733	-0.173718113114406	0.193181732089101	-0.8992471039357	0.368521055509123	0.625519469786106
"NM_001319957"	9.76554812961066	-0.222132229739749	0.442798700720641	-0.501655107339375	0.615910148258611	0.810710167921312
"NM_020365"	19.1707329611323	-0.214967026369979	0.330754150708745	-0.649929943159729	0.515737475488073	0.742930668311593
"NM_007170"	19.0709615511513	0.155750810310286	0.302831799942079	0.514314581031699	0.607032068987437	0.804611289505779
"NM_005897"	282.210267974703	-0.113577528401431	0.176179224530233	-0.644670384401317	0.519140812293326	0.745218868721786
"NM_001324321"	99.8815129084695	0.622673479267489	0.476487152851344	1.30680014254603	0.191280596758368	0.435115045192636
"NM_003579"	20.6518371815779	0.194521023160119	0.520406450997398	0.373786725332295	0.708562996464085	0.867117438570511
"NM_001441"	1794.35707108292	0.126785936673388	0.134054888560255	0.945776301297663	0.344262695499391	0.60303137104635
"NM_001194986"	93.5352655597963	-1.02590175430242	0.304180246031362	-3.37267711393937	0.00074441192241556	0.0123126250721486
"NM_014372"	13699.6603874231	0.13606925322587	0.170161984508169	0.799645429730738	0.42391625832501	0.671667517230753
"NM_007051"	2862.72631193969	0.0499780159325214	0.146419532973112	0.341334348755909	0.732851892347262	0.879637530018854
"NM_004799"	44.747566076736	0.290333865078522	0.255580648380709	1.13597749641063	0.25596598254301	0.511212756554482
"NM_015913"	1376.82643450798	-0.26160975367858	0.125818856152932	-2.07925712947663	0.0375937232163642	0.165698611056714
"NM_024646"	7452.05619985849	0.418057132575103	0.18189587332668	2.29833214426082	0.0215428922929521	0.116549363788437
"NM_017887"	46.4216552719344	0.151679661801758	0.245944159019939	0.616723984851624	0.537416798235656	0.758734274182014
"NM_023077"	2574.32709969163	0.305484286084175	0.142256888089955	2.14741296668183	0.0317604192613551	0.148392431332335
"NM_174936"	63.0245939427838	-1.19010366993577	0.58295916289641	-2.04148720130374	0.0412024247470445	0.176068348968216
"NM_015306"	7073.90181351443	-0.177983597345878	0.136317896945947	-1.30565099178762	0.19167127118617	0.435473784744577
"NM_001114108"	18.8180291306594	0.302969597837672	0.345049759910489	0.878046105339318	0.37991869872651	0.635398965186639
"NM_001004303"	48.7954668020488	0.142081830237881	0.518104785072397	0.274233773421003	0.783904975168348	0.906090287929245
"NM_001365793"	10.7636623997427	0.626466997308536	0.593417522669036	1.05569345928791	0.291108286370783	0.549168513207884
"NR_146508"	175.700172842145	-0.377150503270519	0.209886333800066	-1.79692739609138	0.0723471467143268	0.24952669323292
"NM_001145511"	10.0808778212218	-0.565483280917361	0.405448130318801	-1.39471177354481	0.163102773079729	0.40000070087231
"NR_110617"	13.95569396168	-0.585530861947168	0.400477135320166	-1.4620831261167	0.143718432107949	0.373393271284116
"NM_001145512"	9.924532208957	-0.386151255112257	0.716572716974884	-0.538886348816699	0.58996527720043	0.793127245115298
"NM_001272002"	95.3424790856218	-0.34832986723597	0.253619210186375	-1.37343644820909	0.169616705355679	0.408646845029644
"NM_181712"	26.1908581189325	0.556263590692421	0.347624478303365	1.60018533046738	0.109557475474226	0.318150083243975
"NM_032437"	1308.51547608192	0.0840394162790497	0.165921714182265	0.506500410107458	0.612505401857288	0.808045780307198
"NM_001293274"	29.3743041415888	0.702999588975621	0.545784448283721	1.28805353686108	0.197727327603652	0.442671729665714
"NM_020925"	57.2208939640141	-0.275442527016969	0.262173077123716	-1.05061332017319	0.293436220837784	0.551368943257802
"NM_001256865"	27.584386831808	1.70833055550859	0.566199595060859	3.01718787934662	0.00255131629145295	0.0287674547162165
"NM_001256864"	80.9434642930136	0.384289132743286	0.283213092204218	1.35689042392922	0.174816030013822	0.415327099867023
"NM_002303"	44.1142783912127	0.252367399494235	0.269606450971018	0.936058460713032	0.349243088824672	0.607644572749193
"NM_001308203"	16.6999683105672	-0.824840759068302	0.372768888386893	-2.21274034600282	0.0269155521065833	0.13421649538242
"NM_024763"	70.6593530530847	-0.477573250710792	0.233783258569987	-2.04280346519262	0.0410718974065643	0.175964166957546
"NM_018841"	1642.8200957007	-0.715014944185416	0.19077979679716	-3.74785462711038	0.000178353569769217	0.00421915811807877
"NM_001370785"	22.6844852964378	0.353315571001653	0.538529463520147	0.656074727447916	0.511776044348879	0.740294834695011
"NR_046217"	15.4644068113597	-0.237286528729593	0.305823698096124	-0.775893203197781	0.437812046081397	0.6831460293853
"NM_198715"	159.032418399996	0.366334767812047	0.32158540095245	1.13915235805811	0.254639612599664	0.509708896036925
"NM_173808"	8405.55733295362	0.705938960733775	0.302123326316484	2.33659204451589	0.019460406517333	0.109280618774976
"NM_001002912"	2765.88032752037	0.869540160294751	0.185743393559263	4.68140558666664	2.84914609507423e-06	0.000191521763891486
"NM_002440"	48.5647716948635	0.0381339685161623	0.335723994343635	0.113587259649752	0.909564987307632	0.961345735441588
"NM_001286043"	31.8655805577349	0.121718976927329	0.403581163172697	0.301597269729965	0.762959089574379	0.895561954224693
"NM_174858"	542.029404455813	1.18507248775812	0.226509446935164	5.2318899003684	1.67785681889547e-07	2.34258421155788e-05
"NM_012093"	12.6414395978617	0.929453862014154	0.483701819265031	1.92154303538992	0.0546632822975533	0.210006352680169
"NM_005482"	1512.65623944737	0.108739507070818	0.169159952311672	0.642820629734325	0.520340495398376	0.746047454568295
"NM_030965"	146.864037201214	1.11476866277001	0.288390900822389	3.86547793148494	0.000110871874332903	0.00303056883373295
"NM_201626"	9.94489600731163	0.426423838592369	0.597875268633845	0.713232108708485	0.475702140539629	0.713653381930519
"NM_022159"	637.698379228688	-0.768981975273597	0.196940859871129	-3.90463398898933	9.43680972329302e-05	0.00270401624284539
"NM_001310156"	15.8454407495327	0.407047815793831	0.38572978105473	1.05526675871593	0.291303339513585	0.549390922793401
"NM_032184"	100.086094078166	0.33763033497758	0.317932991413915	1.06195438691677	0.288256392890426	0.546188026876216
"NM_001134445"	23.4652118070845	0.521538136655305	0.327329563824247	1.59331204478473	0.111090205949335	0.321356007094145
"NM_012137"	326.401641418448	0.123794011656	0.213797902893443	0.579023507623922	0.562573311494591	0.774816879013005
"NR_135837"	10.9271083425766	0.0198333450486041	0.396062287343835	0.0500763280988328	0.960061563506472	0.984251438045905
"NM_020729"	16.4674212116085	0.0537946000082279	0.33259491114583	0.161742101894761	0.871508948512788	0.945483917161621
"NM_203341"	16.1059096868459	0.824449388177413	0.470292549205823	1.75305645298793	0.0795923173866065	0.263353669122366
"NR_026989"	64.9600164987049	0.115349930461498	0.281802987246946	0.409328274296878	0.682298768707989	0.851456600731401
"NR_110682"	9.6359695402349	0.110046554713672	0.400471521646245	0.274792460301038	0.783475691005961	0.906068577731944
"NM_001514"	1078.46806071191	-0.000958431960426184	0.136611575109056	-0.00701574489322063	0.994402291387706	0.997413933769004
"NM_032270"	1118.80899707184	-0.0972776151734787	0.191429682912235	-0.508163695899122	0.611338548492167	0.807564324745358
"NM_001134479"	8.84631393023185	1.2884337463285	0.634050352905391	2.03206849491456	0.0421467222953174	0.178835655902301
"NR_135038"	194.976779556839	-0.257533849162515	0.354034997443726	-0.727424833765059	0.46696574609726	0.705451449039369
"NM_201269"	2395.73102397034	0.0338163283206745	0.191493441749974	0.176592618586005	0.859828392477117	0.940462068914487
"NM_183242"	106.633301964943	0.442973156395253	0.239911943605206	1.84639893178557	0.0648343022191147	0.232691166311696
"NM_001017975"	430.295437694226	-0.49426433513069	0.197731563465275	-2.49967342830166	0.0124307838197857	0.0815415902245825
"NM_001252273"	145.832570683847	0.280015328677324	0.181387745933705	1.54373895125013	0.122651586050379	0.339953529961746
"NM_001306076"	24.2992060619843	0.0250696840529494	0.374310491195989	0.0669756382538124	0.946601097499484	0.979083507705871
"NM_001261408"	23.1452216329543	0.555597010652748	0.334944648916888	1.65877261347326	0.0971616208907007	0.29630542228993
"NM_000350"	137.536991060649	-0.655848563945612	0.370277935073628	-1.77123317870723	0.076521934047259	0.257623844625772
"NM_001164473"	130.293180409105	0.38084685598566	0.444645264916501	0.856518411496361	0.391711093298621	0.644747766951649
"NM_001024948"	1073.7595520494	-0.199628052489477	0.146131366360865	-1.36608626512466	0.171911888760037	0.411361097884024
"NM_001199691"	36.396391043035	-0.368452383992334	0.235399856816482	-1.5652192357941	0.117531512689307	0.332228319215647
"NM_152487"	10.2123069283344	0.730605851066622	0.484005857334157	1.50949795337335	0.131171577922282	0.354399457714335
"NM_002858"	3233.79381258889	-0.335422108641758	0.149345632601321	-2.24594521312297	0.0247075173685689	0.126796308052537
"NR_046105"	218.73286943669	0.183282911755687	0.206266203767223	0.888574610906816	0.374231741013326	0.630077075617536
"NR_033940"	70.148589204732	-0.023481004019582	0.27136412484869	-0.0865295072908946	0.931045500605405	0.971855088625784
"NM_019083"	66.4351447137105	-0.131682167233394	0.244724679261457	-0.538082908641628	0.590519811414559	0.793282957678968
"NR_109849"	236.097490635698	-0.292497987672762	0.181601007755378	-1.6106628002129	0.107253237878163	0.313955469809438
"NM_133496"	19.8175767508605	0.94657204710368	0.494204991403679	1.91534295195027	0.0554487813171528	0.21175813750002
"NM_080629"	12.8052956028837	-0.680994985940011	0.441981255226241	-1.54077798071193	0.123370830252298	0.341150290023879
"NM_017619"	1561.4325610974	0.289216922683913	0.143354850985579	2.01748961193512	0.0436444440164423	0.182904535067297
"NM_006113"	76.1682594333151	-0.0237599500830727	0.230395651618539	-0.103126729676355	0.917862390906876	0.965677285463974
"NM_144584"	12.7178675243269	0.018264252372854	0.361203451185495	0.0505649996225381	0.959672153384671	0.984064741960765
"NM_013386"	53.2422805945991	0.434505645863933	0.26727275874712	1.6257012046448	0.104013233676748	0.308401511719877
"NM_007269"	2099.73246783655	-0.302704357038841	0.158208701611163	-1.91332305970636	0.0557067074187869	0.212233256881799
"NM_001102592"	18.0411739480958	0.0498826543131029	0.308444038569769	0.161723515696412	0.871523585463142	0.945483917161621
"NM_002959"	73.5053901778039	2.07327106683843	0.451821347326651	4.58869657023869	4.4602218928383e-06	0.000263560248862698
"NM_006496"	4088.32572089549	-0.423407924766689	0.146538700085904	-2.88939320820015	0.00385986087190544	0.0378555725056965
"NM_004978"	291.009109790351	0.0596792324207871	0.142345123691003	0.4192573013624	0.67502809845538	0.847514908731243
"NM_138729"	24.2911069425645	0.047214187567967	0.276230565638429	0.17092311076743	0.864284224300074	0.94241533356452
